file,status,applied,had_frontmatter,changes,error
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\nineteen_eighty_four.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/nineteen_eighty_four.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\once_an_eagle_a_novel.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/once_an_eagle_a_novel.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\only_god_can_judge_me_the_many_lives_of_tupac_shakur.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/only_god_can_judge_me_the_many_lives_of_tupac_shakur.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\our_american_israel_the_story_of_an_entangled_alliance.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/our_american_israel_the_story_of_an_entangled_alliance.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\panam_captain.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/panam_captain.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\picturing_frederick_douglass.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/picturing_frederick_douglass.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\political_ideologies_an_introduction.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/political_ideologies_an_introduction.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\python_crash_course_3rd_edition_a_hands_on_project_based_introduction_to_programming.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/python_crash_course_3rd_edition_a_hands_on_project_based_introduction_to_programming.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\python_for_data_science.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/python_for_data_science.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\race_matters.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/race_matters.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\slavery_by_another_name.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/slavery_by_another_name.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\slavery_by_another_name_the_re_enslavement_of_black_americans_from_the_civil_war_to_world_war_ii.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/slavery_by_another_name_the_re_enslavement_of_black_americans_from_the_civil_war_to_world_war_ii.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\slow_poison_idi_amin_yoweri_museveni_and_the_making_of_the_ugandan_state.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/slow_poison_idi_amin_yoweri_museveni_and_the_making_of_the_ugandan_state.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\smokin_and_grillin_with_aaron_brown_more_than_100_spectacular_recipes_for_cooking_outdoors.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/smokin_and_grillin_with_aaron_brown_more_than_100_spectacular_recipes_for_cooking_outdoors.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\speech_to_print.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/speech_to_print.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\stolen_legacy_greek_philosophy_is_stolen_egyptian_philosophy.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/stolen_legacy_greek_philosophy_is_stolen_egyptian_philosophy.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\technofeudalism_what_killed_capitalism.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/technofeudalism_what_killed_capitalism.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_1619_project_a_new_american_origin_story.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_1619_project_a_new_american_origin_story.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_african_origin_of_civilization_myth_or_reality.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_african_origin_of_civilization_myth_or_reality.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_black_antifascist_tradition_fighting_back_from_anti_lynching_to_abolition.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_black_antifascist_tradition_fighting_back_from_anti_lynching_to_abolition.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_black_jacobins_toussaint_l_ouverture_and_the_san_domingo_revolution.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_black_jacobins_toussaint_l_ouverture_and_the_san_domingo_revolution.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_black_president_hope_and_fury_in_the_age_of_obama.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_black_president_hope_and_fury_in_the_age_of_obama.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_bluest_eye.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_butterfly_effect_how_kendrick_lamar_ignited_the_soul_of_black_america.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_butterfly_effect_how_kendrick_lamar_ignited_the_soul_of_black_america.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_color_of_money_black_banks_&_the_racial_wealth_gap.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_color_of_money_black_banks_&_the_racial_wealth_gap.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_coming_a_novel.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_coming_a_novel.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_counter_revolution_of_1776_slave_resistance_and_the_origins_of_the_united_states_of_america.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_counter_revolution_of_1776_slave_resistance_and_the_origins_of_the_united_states_of_america.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_creative_computer_machine_intelligence_and_human_knowledge.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_creative_computer_machine_intelligence_and_human_knowledge.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_deep_learning_revolution.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_deep_learning_revolution.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_devil_s_chessboard_allen_dulles_the_cia_and_the_rise_of_america_s_secret_government.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_devil_s_chessboard_allen_dulles_the_cia_and_the_rise_of_america_s_secret_government.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_devil_you_know_a_black_power_manifesto.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_devil_you_know_a_black_power_manifesto.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_diversity_myth_multiculturalism_and_the_politics_of_intolerance_at_stanford.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_diversity_myth_multiculturalism_and_the_politics_of_intolerance_at_stanford.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_failed_promise_reconstruction_frederick_douglass_and_the_impeachment_of_andrew_johnson.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_failed_promise_reconstruction_frederick_douglass_and_the_impeachment_of_andrew_johnson.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_first_and_last_king_of_haiti_the_rise_and_fall_of_henry_christophe.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_first_and_last_king_of_haiti_the_rise_and_fall_of_henry_christophe.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_grift_the_downward_spiral_of_black_republicans_from_the_party_of_lincoln_to_the_cult_of_trump.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_grift_the_downward_spiral_of_black_republicans_from_the_party_of_lincoln_to_the_cult_of_trump.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_hundred_years_war_on_palestine_a_history_of_settler_colonialism_and_resistance_1917_2017.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_hundred_years_war_on_palestine_a_history_of_settler_colonialism_and_resistance_1917_2017.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_life_of_herod_the_great.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_life_of_herod_the_great.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_message.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_message.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_miseducation_of_the_negro.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_miseducation_of_the_negro.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_modern_library_in_search_of_lost_time_complete_and_unabridged_6_book_bundle_remembrance_of_things_past_volumes_i_vi.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_modern_library_in_search_of_lost_time_complete_and_unabridged_6_book_bundle_remembrance_of_things_past_volumes_i_vi.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_negro_and_fusion_politics_in_north_carolina_1894_1901.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_negro_and_fusion_politics_in_north_carolina_1894_1901.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_new_jim_crow_mass_incarceration_in_the_age_of_colorblindness.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_new_jim_crow_mass_incarceration_in_the_age_of_colorblindness.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_original_meaning_of_the_fourteenth_amendment_its_letter_and_spirit.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_original_meaning_of_the_fourteenth_amendment_its_letter_and_spirit.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_other_wes_moore_one_name_two_fates.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_other_wes_moore_one_name_two_fates.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_personal_librarian_a_gma_book_club_pick.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_personal_librarian_a_gma_book_club_pick.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_pillars_of_the_earth_a_novel.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_pillars_of_the_earth_a_novel.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\liberal_arts\reading_systems\anacostia_library\the_reflective_practitioner_how_professionals_think_in_action.md,changed,no,yes,fixed path -> liberal_arts/reading_systems/anacostia_library/the_reflective_practitioner_how_professionals_think_in_action.md; converted adinkra to list,
